timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981312.90529,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824777159,3367024060,502,Nao
1779981312.905331,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824775711,4930,Nao
1779981312.905335,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824777159,4953,Nao
1779981312.905338,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824778607,4975,Nao
1779981312.905616,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824778607,3367024060,502,Nao
1779981312.905618,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824780055,3367024060,502,Nao
1779981312.905761,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824780055,4998,Nao
1779981312.905767,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824781503,5020,Nao
1779981312.905927,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824781503,3367024060,502,Nao
1779981312.905929,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824782951,3367024060,502,Nao
1779981312.90593,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824784399,3367024060,502,Nao
1779981312.905966,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824782951,5043,Nao
1779981312.90597,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824784399,5066,Nao
