timestamp,cwnd,ssthresh,fase
3076.912196,6.88,2.5,CONG_AVOID
3076.914285,7.02,2.5,CONG_AVOID
3077.142205,6.51,3.51,FAST_RETX
3077.329472,6.82,3.51,CONG_AVOID
3077.582788,1,3.41,TIMEOUT
3077.788764,7,3.41,SLOW_START
3077.998686,6.5,3.5,FAST_RETX
3078.505317,1,3.25,TIMEOUT
3078.742586,5,3.25,SLOW_START
3079.75585,1,2.5,TIMEOUT
3079.942016,6,2.5,SLOW_START
3080.129086,6.17,2.5,CONG_AVOID
3080.171642,6.08,3.08,FAST_RETX
3080.37831,7.07,3.08,CONG_AVOID
3080.580605,7.21,3.08,CONG_AVOID
3080.580615,7.35,3.08,CONG_AVOID
3080.586201,6.67,3.67,FAST_RETX
3080.790003,7.12,3.67,CONG_AVOID
3081.032075,1,3.56,TIMEOUT
3081.516221,1,2,TIMEOUT
3081.708186,8,2,SLOW_START
3081.934788,8.12,2,CONG_AVOID
3081.934798,8.25,2,CONG_AVOID
3081.934808,8.37,2,CONG_AVOID
3081.934838,7.18,4.18,FAST_RETX
3082.135945,7.46,4.18,CONG_AVOID
3082.406183,1,3.73,TIMEOUT
3082.591565,6,3.73,SLOW_START
3083.132041,1,3.0,TIMEOUT
3083.334029,4,3.0,SLOW_START
3084.41498,1,2,TIMEOUT
3084.605898,5,2,SLOW_START
3084.823639,5.2,2,CONG_AVOID
3084.823649,5.39,2,CONG_AVOID
3084.823659,5.58,2,CONG_AVOID
3084.828788,5.76,2,CONG_AVOID
3085.034829,5.88,2.88,FAST_RETX
3085.285023,1,2.94,TIMEOUT
3085.504292,6,2.94,SLOW_START
3085.692164,6.17,2.94,CONG_AVOID
3085.703994,6.33,2.94,CONG_AVOID
3085.722069,6.49,2.94,CONG_AVOID
3085.722079,6.64,2.94,CONG_AVOID
3085.722891,6.79,2.94,CONG_AVOID
3085.91507,6.4,3.4,FAST_RETX
3086.134077,7.18,3.4,CONG_AVOID
3086.33657,6.59,3.59,FAST_RETX
3086.527155,6.74,3.59,CONG_AVOID
3086.777162,1,3.37,TIMEOUT
3086.98145,7,3.37,SLOW_START
3087.181622,7.29,3.37,CONG_AVOID
3087.191825,7.42,3.37,CONG_AVOID
3087.199875,7.56,3.37,CONG_AVOID
3087.20005,7.69,3.37,CONG_AVOID
3087.20007,7.95,3.37,CONG_AVOID
3087.414476,6.98,3.98,FAST_RETX
3087.655168,1,3.49,TIMEOUT
3088.136552,1,2,TIMEOUT
3089.09932,1,2,TIMEOUT
3089.296135,8,2,SLOW_START
3089.485244,8.12,2,CONG_AVOID
3089.502138,8.25,2,CONG_AVOID
3089.511138,8.37,2,CONG_AVOID
3089.511148,8.49,2,CONG_AVOID
3089.511158,8.61,2,CONG_AVOID
3089.511168,8.72,2,CONG_AVOID
3089.520909,8.84,2,CONG_AVOID
3089.520919,8.95,2,CONG_AVOID
3089.694616,9.06,2,CONG_AVOID
3089.938456,1,4.53,TIMEOUT
3090.426137,1,2,TIMEOUT
3090.620629,2,2,SLOW_START
3091.595991,1,2,TIMEOUT
3093.546715,1,2,TIMEOUT
3093.763171,5,2,SLOW_START
3097.664619,1,2.5,TIMEOUT
3097.84323,3,2.5,SLOW_START
3105.646127,1,2,TIMEOUT
3105.844635,2,2,SLOW_START
3121.450429,1,2,TIMEOUT
3121.646587,3,2,SLOW_START
3121.853317,3.33,2,CONG_AVOID
3122.050823,4.23,2,CONG_AVOID
3122.261391,4.47,2,CONG_AVOID
3122.261401,4.69,2,CONG_AVOID
3122.261411,4.91,2,CONG_AVOID
3122.275934,5.11,2,CONG_AVOID
3122.442942,5.31,2,CONG_AVOID
3122.455305,5.49,2,CONG_AVOID
3122.473683,5.68,2,CONG_AVOID
3122.473693,5.85,2,CONG_AVOID
3122.679556,5.93,2.93,FAST_RETX
3122.888351,6.77,2.93,CONG_AVOID
3123.083452,6.92,2.93,CONG_AVOID
3123.106185,7.06,2.93,CONG_AVOID
3123.109387,7.2,2.93,CONG_AVOID
3123.109397,7.34,2.93,CONG_AVOID
3123.109407,7.48,2.93,CONG_AVOID
3123.109417,7.61,2.93,CONG_AVOID
3123.277478,7.74,2.93,CONG_AVOID
3123.318777,7.87,2.93,CONG_AVOID
3123.318787,8.0,2.93,CONG_AVOID
3123.318812,8.13,2.93,CONG_AVOID
3123.326236,8.25,2.93,CONG_AVOID
3123.32744,8.37,2.93,CONG_AVOID
3123.32745,8.49,2.93,CONG_AVOID
3123.47442,8.61,2.93,CONG_AVOID
3123.516115,8.72,2.93,CONG_AVOID
3123.539673,8.84,2.93,CONG_AVOID
3123.539683,8.95,2.93,CONG_AVOID
3123.548416,9.06,2.93,CONG_AVOID
3123.548426,9.17,2.93,CONG_AVOID
3123.548436,9.28,2.93,CONG_AVOID
3123.738058,7.64,4.64,FAST_RETX
3123.98973,1,3.82,TIMEOUT
3124.169282,2,3.82,SLOW_START
3124.672626,1,2,TIMEOUT
3125.679313,1,2,TIMEOUT
3125.879228,6,2,SLOW_START
3126.094493,6.0,3.0,FAST_RETX
3126.295738,7.0,3.0,CONG_AVOID
3126.526989,6.5,3.5,FAST_RETX
3126.721159,6.65,3.5,CONG_AVOID
3128.734534,1,3.33,TIMEOUT
3132.761284,1,2,TIMEOUT
3132.965408,3,2,SLOW_START
3141.018908,1,2,TIMEOUT
3141.237828,2,2,SLOW_START
3157.344827,1,2,TIMEOUT
3157.546483,4,2,SLOW_START
3157.762077,4.5,2,CONG_AVOID
3157.763572,4.72,2,CONG_AVOID
3157.95803,5.36,2.36,FAST_RETX
3158.151259,6.11,2.36,CONG_AVOID
3158.166651,6.27,2.36,CONG_AVOID
3158.339669,6.43,2.36,CONG_AVOID
3158.594825,1,3.22,TIMEOUT
3159.105138,1,2,TIMEOUT
3160.125763,1,2,TIMEOUT
3162.167013,1,2,TIMEOUT
3162.372237,2,2,SLOW_START
3166.454738,1,2,TIMEOUT
3174.619739,1,2,TIMEOUT
3190.949741,1,2,TIMEOUT
3191.153682,2,2,SLOW_START
3223.813687,1,2,TIMEOUT
3283.813687,1,2,TIMEOUT
3343.813687,1,2,TIMEOUT
3344.03057,2,2,SLOW_START
3404.03057,1,2,TIMEOUT
3464.03057,1,2,TIMEOUT
3464.222721,2,2,SLOW_START
3524.222721,1,2,TIMEOUT
3524.437653,2,2,SLOW_START
3584.437653,1,2,TIMEOUT
3584.641846,2,2,SLOW_START
3644.641846,1,2,TIMEOUT
3644.83604,2,2,SLOW_START
3704.83604,1,2,TIMEOUT
3705.064933,2,2,SLOW_START
3765.064933,1,2,TIMEOUT
3765.245194,3,2,SLOW_START
3765.434827,3.33,2,CONG_AVOID
3765.445511,3.63,2,CONG_AVOID
3765.445521,3.91,2,CONG_AVOID
3765.639675,4.16,2,CONG_AVOID
3765.655904,4.4,2,CONG_AVOID
3765.655914,4.63,2,CONG_AVOID
3765.827746,4.85,2,CONG_AVOID
3765.85763,5.26,2,CONG_AVOID
3765.85764,5.45,2,CONG_AVOID
3766.021962,5.63,2,CONG_AVOID
3766.065524,5.81,2,CONG_AVOID
3766.065544,6.16,2,CONG_AVOID
3766.070083,6.32,2,CONG_AVOID
3766.244981,6.63,2,CONG_AVOID
3766.245956,6.79,2,CONG_AVOID
3766.292464,6.93,2,CONG_AVOID
3766.292474,7.08,2,CONG_AVOID
3766.467793,6.54,3.54,FAST_RETX
3766.744729,1,3.27,TIMEOUT
3766.951921,5,3.27,SLOW_START
3767.165165,5.5,2.5,FAST_RETX
3767.719037,1,2.75,TIMEOUT
3767.91855,2,2.75,SLOW_START
3769.026295,1,2,TIMEOUT
3769.211304,5,2,SLOW_START
3769.430309,5.6,2,CONG_AVOID
3769.430319,5.78,2,CONG_AVOID
3769.430829,5.95,2,CONG_AVOID
3769.628164,6.29,2,CONG_AVOID
3769.628174,6.45,2,CONG_AVOID
3769.65805,6.6,2,CONG_AVOID
3769.65806,6.75,2,CONG_AVOID
3769.836066,6.9,2,CONG_AVOID
3769.847478,7.05,2,CONG_AVOID
3770.064301,6.52,3.52,FAST_RETX
3770.265971,7.6,3.52,CONG_AVOID
3770.456878,7.73,3.52,CONG_AVOID
3770.499457,6.86,3.86,FAST_RETX
3770.673513,7.88,3.86,CONG_AVOID
3770.847332,8.01,3.86,CONG_AVOID
3770.886397,8.14,3.86,CONG_AVOID
3770.886407,8.26,3.86,CONG_AVOID
3770.886417,8.38,3.86,CONG_AVOID
3771.06379,7.19,4.19,FAST_RETX
3771.2791,7.33,4.19,CONG_AVOID
3771.534473,1,3.66,TIMEOUT
3771.744693,5,3.66,SLOW_START
3772.255439,1,2.5,TIMEOUT
3772.468122,6,2.5,SLOW_START
3772.674477,6.17,2.5,CONG_AVOID
3772.683159,6.08,3.08,FAST_RETX
3772.892138,7.07,3.08,CONG_AVOID
3773.085599,7.21,3.08,CONG_AVOID
3773.090322,7.35,3.08,CONG_AVOID
3773.110807,7.62,3.08,CONG_AVOID
3773.272637,7.75,3.08,CONG_AVOID
3773.706565,1,3.88,TIMEOUT
3773.908122,2,3.88,SLOW_START
3774.775978,1,2,TIMEOUT
3774.966013,4,2,SLOW_START
3776.701727,1,2,TIMEOUT
3776.920912,5,2,SLOW_START
3780.392339,1,2.5,TIMEOUT
3787.335192,1,2,TIMEOUT
3801.2209,1,2,TIMEOUT
3828.992315,1,2,TIMEOUT
3884.535146,1,2,TIMEOUT
3884.735164,3,2,SLOW_START
3944.735164,1,2,TIMEOUT
4004.735164,1,2,TIMEOUT
4004.933797,4,2,SLOW_START
4005.132198,5,2,FAST_RETX
4005.360802,6.0,2,CONG_AVOID
4005.580051,6.33,2,CONG_AVOID
4005.585144,6.49,2,CONG_AVOID
4005.585154,6.65,2,CONG_AVOID
4005.588928,6.8,2,CONG_AVOID
4005.588938,6.94,2,CONG_AVOID
4005.755083,7.09,2,CONG_AVOID
4005.783069,7.23,2,CONG_AVOID
4005.95796,6.61,3.61,FAST_RETX
4006.167928,6.77,3.61,CONG_AVOID
4006.473755,1,3.38,TIMEOUT
4007.085407,1,2,TIMEOUT
4007.274647,7,2,SLOW_START
4007.452639,7.14,2,CONG_AVOID
4007.484138,7.28,2,CONG_AVOID
4007.484148,7.42,2,CONG_AVOID
4007.484158,7.55,2,CONG_AVOID
4007.486093,7.69,2,CONG_AVOID
4007.486103,7.82,2,CONG_AVOID
4007.717865,6.91,3.91,FAST_RETX
4007.910491,7.92,3.91,CONG_AVOID
4008.145116,6.96,3.96,FAST_RETX
4008.34547,7.68,3.96,CONG_AVOID
4008.587714,1,3.84,TIMEOUT
4008.785499,4,3.84,SLOW_START
4009.269986,1,2,TIMEOUT
4010.238961,1,2,TIMEOUT
4012.17691,1,2,TIMEOUT
4012.375875,4,2,SLOW_START
4016.251773,1,2,TIMEOUT
4024.003571,1,2,TIMEOUT
4024.201951,2,2,SLOW_START
4039.705546,1,2,TIMEOUT
4039.910724,3,2,SLOW_START
4070.917914,1,2,TIMEOUT
4071.127405,4,2,SLOW_START
4071.345649,4.25,2,CONG_AVOID
4071.351123,4.49,2,CONG_AVOID
4071.351133,4.71,2,CONG_AVOID
4071.600912,1,2.35,TIMEOUT
4072.100469,1,2,TIMEOUT
4072.312744,5,2,SLOW_START
4072.518428,5.2,2,CONG_AVOID
4072.767717,1,2.6,TIMEOUT
4072.940581,3,2.6,SLOW_START
4073.43916,1,2,TIMEOUT
4073.631282,2,2,SLOW_START
4074.62844,1,2,TIMEOUT
4076.622757,1,2,TIMEOUT
4076.810125,2,2,SLOW_START
4080.798758,1,2,TIMEOUT
4088.776024,1,2,TIMEOUT
4104.730556,1,2,TIMEOUT
4136.639621,1,2,TIMEOUT
4196.639621,1,2,TIMEOUT
4196.823065,2,2,SLOW_START
4256.823065,1,2,TIMEOUT
4257.01376,3,2,SLOW_START
4317.01376,1,2,TIMEOUT
4317.210366,3,2,SLOW_START
4377.210366,1,2,TIMEOUT
4377.412609,4,2,SLOW_START
4377.63269,4.25,2,CONG_AVOID
4377.880104,1,2.12,TIMEOUT
4378.374934,1,2,TIMEOUT
4378.572354,5,2,SLOW_START
4378.777072,5.2,2,CONG_AVOID
4378.78524,5.39,2,CONG_AVOID
4378.78525,5.58,2,CONG_AVOID
4378.791305,5.76,2,CONG_AVOID
4378.791573,5.93,2,CONG_AVOID
4378.958611,6.1,2,CONG_AVOID
4378.995124,6.43,2,CONG_AVOID
4379.199816,6.21,3.21,FAST_RETX
4379.420716,6.7,3.21,CONG_AVOID
4379.667952,1,3.35,TIMEOUT
4379.883014,7,3.35,SLOW_START
4380.090793,7.14,3.35,CONG_AVOID
4380.096271,7.28,3.35,CONG_AVOID
4380.302368,6.64,3.64,FAST_RETX
4380.486916,7.09,3.64,CONG_AVOID
4380.69169,6.55,3.55,FAST_RETX
4380.927915,1,3.27,TIMEOUT
4381.117102,4,3.27,SLOW_START
4381.58955,1,2,TIMEOUT
4381.767829,5,2,SLOW_START
4381.991503,5.2,2,CONG_AVOID
4382.009566,5.6,2.6,FAST_RETX
4382.198286,6.49,2.6,CONG_AVOID
4382.387963,6.65,2.6,CONG_AVOID
4382.387973,6.8,2.6,CONG_AVOID
4382.403533,6.4,3.4,FAST_RETX
4382.63086,7.34,3.4,CONG_AVOID
4382.853355,7.47,3.4,CONG_AVOID
4382.853365,7.61,3.4,CONG_AVOID
4382.853375,7.74,3.4,CONG_AVOID
4382.857453,6.87,3.87,FAST_RETX
4383.123429,1,3.43,TIMEOUT
4383.337164,8,3.43,SLOW_START
4383.549258,7.0,4.0,FAST_RETX
4383.74299,7.57,4.0,CONG_AVOID
4384.274943,1,3.79,TIMEOUT
4384.471574,3,3.79,SLOW_START
4385.53548,1,2,TIMEOUT
4387.66329,1,2,TIMEOUT
4387.888131,4,2,SLOW_START
4392.143752,1,2,TIMEOUT
4400.654995,1,2,TIMEOUT
4417.677481,1,2,TIMEOUT
4451.722453,1,2,TIMEOUT
4511.722453,1,2,TIMEOUT
4511.903125,4,2,SLOW_START
4571.903125,1,2,TIMEOUT
4631.903125,1,2,TIMEOUT
4632.137674,5,2,SLOW_START
4632.325065,5.2,2,CONG_AVOID
4632.362151,5.39,2,CONG_AVOID
4632.362161,5.58,2,CONG_AVOID
4632.563784,5.79,2.79,FAST_RETX
4632.761935,6.65,2.79,CONG_AVOID
4632.94817,6.8,2.79,CONG_AVOID
4632.979554,7.24,2.79,CONG_AVOID
4632.985346,7.38,2.79,CONG_AVOID
4633.20443,6.69,3.69,FAST_RETX
4633.402792,7.74,3.69,CONG_AVOID
4633.674277,1,3.87,TIMEOUT
4633.866992,3,3.87,SLOW_START
4634.409963,1,2,TIMEOUT
4634.59573,3,2,SLOW_START
4635.681671,1,2,TIMEOUT
4635.902762,3,2,SLOW_START
4638.074645,1,2,TIMEOUT
4642.418411,1,2,TIMEOUT
4642.602295,4,2,SLOW_START
4642.799746,4.25,2,CONG_AVOID
4643.068898,1,2.12,TIMEOUT
4643.258155,4,2.12,SLOW_START
4643.451198,5,2,FAST_RETX
4643.989503,1,2.5,TIMEOUT
4645.066114,1,2,TIMEOUT
4645.279974,6,2,SLOW_START
4645.491761,6.17,2,CONG_AVOID
4645.491771,6.33,2,CONG_AVOID
4645.511782,6.16,3.16,FAST_RETX
4645.713134,6.81,3.16,CONG_AVOID
4645.905225,6.41,3.41,FAST_RETX
4646.08793,7.19,3.41,CONG_AVOID
4646.294599,6.59,3.59,FAST_RETX
4646.541048,1,3.3,TIMEOUT
4647.033946,1,2,TIMEOUT
4648.019742,1,2,TIMEOUT
4649.991334,1,2,TIMEOUT
4650.182877,7,2,SLOW_START
4650.388022,6.5,3.5,FAST_RETX
4650.572949,7.12,3.5,CONG_AVOID
4654.516133,1,3.56,TIMEOUT
4662.4025,1,2,TIMEOUT
4678.175235,1,2,TIMEOUT
4678.374805,2,2,SLOW_START
4709.920274,1,2,TIMEOUT
4769.920274,1,2,TIMEOUT
4829.920274,1,2,TIMEOUT
4830.163911,6,2,SLOW_START
4830.387597,6.0,3.0,FAST_RETX
4830.5652,6.33,3.0,CONG_AVOID
4890.5652,1,3.17,TIMEOUT
4950.5652,1,2,TIMEOUT
4950.756162,4,2,SLOW_START
5010.756162,1,2,TIMEOUT
5070.756162,1,2,TIMEOUT
5070.955671,5,2,SLOW_START
5071.17512,5.5,2.5,FAST_RETX
5071.396764,6.41,2.5,CONG_AVOID
5071.594172,6.57,2.5,CONG_AVOID
5071.594182,6.72,2.5,CONG_AVOID
5071.633237,7.02,2.5,CONG_AVOID
5071.633247,7.16,2.5,CONG_AVOID
5071.633257,7.3,2.5,CONG_AVOID
5071.869304,6.65,3.65,FAST_RETX
5072.076853,7.7,3.65,CONG_AVOID
5072.264428,7.83,3.65,CONG_AVOID
5072.276606,7.96,3.65,CONG_AVOID
5072.297423,8.08,3.65,CONG_AVOID
5072.297433,8.21,3.65,CONG_AVOID
5072.297463,8.57,3.65,CONG_AVOID
5072.471107,8.69,3.65,CONG_AVOID
5072.505388,9.04,3.65,CONG_AVOID
5072.506401,9.15,3.65,CONG_AVOID
5072.512114,9.37,3.65,CONG_AVOID
5072.524942,9.47,3.65,CONG_AVOID
5072.725287,9.89,3.65,CONG_AVOID
5072.916955,7.95,4.95,FAST_RETX
5073.099582,8.45,4.95,CONG_AVOID
5073.346132,1,4.23,TIMEOUT
5073.562661,5,4.23,SLOW_START
5074.05576,1,2.5,TIMEOUT
5075.041957,1,2,TIMEOUT
5077.014351,1,2,TIMEOUT
5077.23785,6,2,SLOW_START
5077.458006,6.33,2,CONG_AVOID
5077.662408,6.17,3.17,FAST_RETX
5077.880693,6.33,3.17,CONG_AVOID
5078.125067,1,3.16,TIMEOUT
5078.613813,1,2,TIMEOUT
5078.843866,7,2,SLOW_START
5079.038108,7.14,2,CONG_AVOID
5079.049788,7.28,2,CONG_AVOID
5079.055312,7.42,2,CONG_AVOID
5079.056252,7.69,2,CONG_AVOID
5079.073897,7.82,2,CONG_AVOID
5079.234101,8.08,2,CONG_AVOID
5079.450258,7.04,4.04,FAST_RETX
5079.632777,7.32,4.04,CONG_AVOID
5079.8888,1,3.66,TIMEOUT
5080.090926,3,3.66,SLOW_START
5080.602972,1,2,TIMEOUT
5081.627064,1,2,TIMEOUT
5083.675249,1,2,TIMEOUT
5083.872409,6,2,SLOW_START
5084.086473,6.17,2,CONG_AVOID
5084.086483,6.33,2,CONG_AVOID
5084.29535,6.16,3.16,FAST_RETX
5084.485291,6.65,3.16,CONG_AVOID
5084.707499,6.33,3.33,FAST_RETX
5084.921304,7.27,3.33,CONG_AVOID
5085.115552,7.41,3.33,CONG_AVOID
5085.117145,7.55,3.33,CONG_AVOID
5085.157787,7.94,3.33,CONG_AVOID
5085.323045,6.97,3.97,FAST_RETX
5085.595514,1,3.49,TIMEOUT
5085.799536,7,3.49,SLOW_START
5086.006206,6.5,3.5,FAST_RETX
5086.20789,6.81,3.5,CONG_AVOID
5086.752827,1,3.4,TIMEOUT
5087.842701,1,2,TIMEOUT
5090.022449,1,2,TIMEOUT
5090.23764,2,2,SLOW_START
5094.597136,1,2,TIMEOUT
5094.81444,6,2,SLOW_START
5095.026364,6.17,2,CONG_AVOID
5095.026384,6.33,2,CONG_AVOID
5095.240878,6.16,3.16,FAST_RETX
5095.45385,7.14,3.16,CONG_AVOID
5095.65362,7.28,3.16,CONG_AVOID
5095.67354,7.55,3.16,CONG_AVOID
5095.903471,6.78,3.78,FAST_RETX
5096.105246,7.07,3.78,CONG_AVOID
5096.354194,1,3.54,TIMEOUT
5096.570504,2,3.54,SLOW_START
5097.068399,1,2,TIMEOUT
5098.064191,1,2,TIMEOUT
5098.293689,7,2,SLOW_START
5098.494855,7.14,2,CONG_AVOID
5098.518668,7.42,2,CONG_AVOID
5098.523906,7.69,2,CONG_AVOID
5098.747327,6.85,3.85,FAST_RETX
5099.011935,1,3.42,TIMEOUT
5099.541153,1,2,TIMEOUT
5099.737114,8,2,SLOW_START
5099.929785,8.12,2,CONG_AVOID
5099.949248,8.25,2,CONG_AVOID
5099.969438,8.37,2,CONG_AVOID
5099.969468,7.18,4.18,FAST_RETX
5100.17552,8.3,4.18,CONG_AVOID
5100.381701,8.42,4.18,CONG_AVOID
5100.386755,7.21,4.21,FAST_RETX
5100.648611,1,3.6,TIMEOUT
5101.172323,1,2,TIMEOUT
5101.362938,2,2,SLOW_START
5102.410362,1,2,TIMEOUT
5102.619071,7,2,SLOW_START
5104.71392,1,3.5,TIMEOUT
5108.903617,1,2,TIMEOUT
5109.09635,2,2,SLOW_START
5117.475745,1,2,TIMEOUT
5134.234535,1,2,TIMEOUT
5134.417285,3,2,SLOW_START
5167.934865,1,2,TIMEOUT
5227.934865,1,2,TIMEOUT
5228.122629,2,2,SLOW_START
5288.122629,1,2,TIMEOUT
5288.305415,4,2,SLOW_START
5288.521081,4.5,2,CONG_AVOID
5288.773468,1,2.25,TIMEOUT
5289.278244,1,2,TIMEOUT
5290.287794,1,2,TIMEOUT
5292.306895,1,2,TIMEOUT
5292.505786,4,2,SLOW_START
5296.543988,1,2,TIMEOUT
5296.743853,2,2,SLOW_START
5304.820258,1,2,TIMEOUT
5320.973068,1,2,TIMEOUT
5353.278688,1,2,TIMEOUT
5353.46959,2,2,SLOW_START
5413.46959,1,2,TIMEOUT
5413.676654,3,2,SLOW_START
5473.676654,1,2,TIMEOUT
5473.873624,2,2,SLOW_START
5533.873624,1,2,TIMEOUT
5534.093302,3,2,SLOW_START
5594.093302,1,2,TIMEOUT
5654.093302,1,2,TIMEOUT
5714.093302,1,2,TIMEOUT
5774.093302,1,2,TIMEOUT
5834.093302,1,2,TIMEOUT
5834.295795,4,2,SLOW_START
5834.501536,5,2,FAST_RETX
5834.717552,5.8,2,CONG_AVOID
5834.717562,5.97,2,CONG_AVOID
5834.906885,6.14,2,CONG_AVOID
5835.16588,1,3.07,TIMEOUT
5835.68387,1,2,TIMEOUT
5835.884406,2,2,SLOW_START
5836.920385,1,2,TIMEOUT
5837.117806,4,2,SLOW_START
5839.189765,1,2,TIMEOUT
5839.392973,5,2,SLOW_START
5839.598812,5.5,2.5,FAST_RETX
5843.742729,1,2.75,TIMEOUT
5843.943724,6,2.75,SLOW_START
5844.14029,6.17,2.75,CONG_AVOID
5844.14031,6.49,2.75,CONG_AVOID
5844.154451,6.65,2.75,CONG_AVOID
5844.155957,6.8,2.75,CONG_AVOID
5844.342062,6.4,3.4,FAST_RETX
5844.549187,7.34,3.4,CONG_AVOID
5844.753496,7.47,3.4,CONG_AVOID
5844.776317,7.61,3.4,CONG_AVOID
5844.776337,7.87,3.4,CONG_AVOID
5844.989564,6.93,3.93,FAST_RETX
5845.178609,7.37,3.93,CONG_AVOID
5845.438837,1,3.68,TIMEOUT
5845.66955,8,3.68,SLOW_START
5845.864006,8.25,3.68,CONG_AVOID
5845.870215,8.37,3.68,CONG_AVOID
5845.896666,8.73,3.68,CONG_AVOID
5845.896686,8.96,3.68,CONG_AVOID
5846.093935,9.07,3.68,CONG_AVOID
5846.114209,7.54,4.54,FAST_RETX
5846.388878,1,3.77,TIMEOUT
5846.593793,2,3.77,SLOW_START
5847.14313,1,2,TIMEOUT
5848.241804,1,2,TIMEOUT
5850.439153,1,2,TIMEOUT
5850.649136,6,2,SLOW_START
5855.043834,1,3.0,TIMEOUT
5863.833228,1,2,TIMEOUT
5864.05159,4,2,SLOW_START
5881.630379,1,2,TIMEOUT
5916.787958,1,2,TIMEOUT
5976.787958,1,2,TIMEOUT
5977.005219,5,2,SLOW_START
5977.211096,5.2,2,CONG_AVOID
5977.213825,5.39,2,CONG_AVOID
5977.213835,5.58,2,CONG_AVOID
5977.213845,5.76,2,CONG_AVOID
5977.214542,5.93,2,CONG_AVOID
5977.415274,6.1,2,CONG_AVOID
5977.415284,6.26,2,CONG_AVOID
5977.435647,6.42,2,CONG_AVOID
5977.435657,6.58,2,CONG_AVOID
5977.607532,6.29,3.29,FAST_RETX
5977.783088,7.08,3.29,CONG_AVOID
5978.006266,6.54,3.54,FAST_RETX
5978.202729,6.85,3.54,CONG_AVOID
5978.452202,1,3.42,TIMEOUT
5978.653229,5,3.42,SLOW_START
5978.863393,5.5,2.5,FAST_RETX
5979.062001,6.41,2.5,CONG_AVOID
5979.266452,6.57,2.5,CONG_AVOID
5979.280245,6.72,2.5,CONG_AVOID
5979.283441,6.87,2.5,CONG_AVOID
5979.283451,7.01,2.5,CONG_AVOID
5979.28379,7.15,2.5,CONG_AVOID
5979.466519,7.43,2.5,CONG_AVOID
5979.512054,7.57,2.5,CONG_AVOID
5979.512064,7.7,2.5,CONG_AVOID
5979.512074,7.83,2.5,CONG_AVOID
5979.664274,6.92,3.92,FAST_RETX
5979.866648,7.93,3.92,CONG_AVOID
5980.086025,6.96,3.96,FAST_RETX
5980.288188,7.39,3.96,CONG_AVOID
5980.495313,6.7,3.7,FAST_RETX
5980.728804,7.74,3.7,CONG_AVOID
5980.929392,7.87,3.7,CONG_AVOID
5980.935831,8.0,3.7,CONG_AVOID
5981.133892,7.0,4.0,FAST_RETX
5981.355197,7.14,4.0,CONG_AVOID
5981.620443,1,3.57,TIMEOUT
5981.848253,3,3.57,SLOW_START
5982.378745,1,2,TIMEOUT
5982.56597,2,2,SLOW_START
5983.626955,1,2,TIMEOUT
5983.828318,5,2,SLOW_START
5984.046083,5.6,2,CONG_AVOID
5984.247527,5.8,2.8,FAST_RETX
5984.448432,6.66,2.8,CONG_AVOID
5984.663384,6.81,2.8,CONG_AVOID
5984.672344,6.96,2.8,CONG_AVOID
5984.672354,7.1,2.8,CONG_AVOID
5984.672364,7.24,2.8,CONG_AVOID
5984.680472,7.52,2.8,CONG_AVOID
5984.853996,7.65,2.8,CONG_AVOID
5984.854394,7.78,2.8,CONG_AVOID
5984.898111,6.89,3.89,FAST_RETX
5985.111394,7.91,3.89,CONG_AVOID
5985.310517,8.16,3.89,CONG_AVOID
5985.342912,8.28,3.89,CONG_AVOID
5985.343205,8.4,3.89,CONG_AVOID
5985.346657,8.64,3.89,CONG_AVOID
5985.346667,8.76,3.89,CONG_AVOID
5985.501136,8.87,3.89,CONG_AVOID
5985.543616,8.98,3.89,CONG_AVOID
5985.543626,9.1,3.89,CONG_AVOID
5985.543636,9.21,3.89,CONG_AVOID
5985.5552,9.31,3.89,CONG_AVOID
5985.763509,7.66,4.66,FAST_RETX
5985.987572,8.7,4.66,CONG_AVOID
5986.2062,7.35,4.35,FAST_RETX
5986.42051,8.03,4.35,CONG_AVOID
5986.642377,7.02,4.02,FAST_RETX
5986.921464,1,3.51,TIMEOUT
5987.125034,9,3.51,SLOW_START
5987.341697,7.5,4.5,FAST_RETX
5987.899871,1,3.75,TIMEOUT
5988.09751,10,3.75,SLOW_START
5988.276156,10.1,3.75,CONG_AVOID
5988.328259,8.05,5.05,FAST_RETX
5988.538571,8.17,5.05,CONG_AVOID
5988.835663,1,4.09,TIMEOUT
5989.045612,7,4.09,SLOW_START
5989.261189,6.5,3.5,FAST_RETX
5989.44605,7.58,3.5,CONG_AVOID
5989.659017,7.71,3.5,CONG_AVOID
5989.659027,7.84,3.5,CONG_AVOID
5989.659037,7.97,3.5,CONG_AVOID
5989.662327,8.22,3.5,CONG_AVOID
5989.665408,8.34,3.5,CONG_AVOID
5989.665418,8.46,3.5,CONG_AVOID
5989.833461,8.58,3.5,CONG_AVOID
5989.884311,7.29,4.29,FAST_RETX
5990.108064,7.43,4.29,CONG_AVOID
5990.377608,1,3.71,TIMEOUT
5990.916695,1,2,TIMEOUT
5991.114794,2,2,SLOW_START
5992.19297,1,2,TIMEOUT
5994.349322,1,2,TIMEOUT
5994.580838,4,2,SLOW_START
5998.893541,1,2,TIMEOUT
6007.518948,1,2,TIMEOUT
6024.769761,1,2,TIMEOUT
6024.959181,5,2,SLOW_START
